Timestamp(ms),M_x(µT),M_y(µT),M_z(µT),M(µT)
249784,-31.373,10.987,-9.987,34.709
249795,-31.373,10.947,-9.960,34.689
249807,-31.307,10.853,-9.853,34.569
249819,-31.253,10.787,-9.827,34.492
249831,-31.173,10.960,-10.027,34.532
249843,-31.267,10.947,-9.973,34.596
249854,-31.440,10.920,-9.920,34.729
249888,-31.267,10.987,-9.987,34.613
249900,-31.333,11.000,-9.973,34.673
249912,-31.360,10.733,-9.987,34.618
249924,-31.373,10.787,-9.907,34.623
249935,-31.240,10.813,-10.013,34.542
249947,-31.253,10.800,-9.907,34.519
249959,-31.400,10.947,-10.000,34.724
249971,-31.373,10.933,-9.973,34.688
249983,-31.280,10.920,-9.920,34.585
249994,-31.360,10.867,-9.947,34.648
250006,-31.360,10.893,-10.013,34.675
250018,-31.307,10.920,-9.773,34.567
250030,-31.200,10.987,-9.973,34.549
250041,-31.333,10.907,-9.907,34.625
250053,-31.227,10.760,-9.973,34.501
250087,-31.347,11.027,-9.947,34.686
250099,-31.307,10.960,-9.947,34.629
250111,-31.467,10.840,-10.013,34.755
250122,-31.280,11.013,-9.933,34.618
250134,-31.253,10.893,-10.027,34.583
250146,-31.307,10.893,-9.880,34.589
250158,-31.373,10.947,-9.960,34.689
250170,-31.213,10.853,-10.013,34.530
250181,-31.440,11.013,-9.973,34.774
250193,-31.333,10.920,-9.907,34.629
250205,-31.427,10.893,-9.920,34.709
250217,-31.333,10.880,-9.960,34.632
250229,-31.293,10.907,-9.920,34.592
250240,-31.373,11.000,-9.973,34.710
250252,-31.360,10.893,-9.920,34.649
250264,-31.320,11.013,-9.827,34.624
250298,-31.507,10.973,-9.960,34.818
250310,-31.307,10.813,-9.933,34.579
250321,-31.280,10.893,-10.147,34.642
250333,-31.427,10.933,-9.893,34.714
250345,-31.253,10.800,-9.840,34.500
250357,-31.280,10.893,-9.973,34.591
250368,-31.307,11.040,-9.987,34.666
250380,-31.440,10.973,-9.893,34.739
250392,-31.333,10.840,-10.027,34.638
250404,-31.427,10.747,-9.813,34.633
250416,-31.293,10.840,-9.880,34.560
250427,-31.307,10.973,-10.027,34.656
250439,-31.467,10.787,-9.960,34.723
250451,-31.400,10.813,-9.907,34.656
250463,-31.253,10.960,-9.960,34.585
250497,-31.467,10.893,-9.960,34.757
250508,-31.333,11.000,-10.000,34.681
250520,-31.267,10.893,-9.987,34.583
250532,-31.427,10.853,-9.933,34.700
250544,-31.373,10.640,-9.893,34.574
250556,-31.333,10.760,-9.867,34.567
250567,-31.133,10.960,-9.960,34.476
250579,-31.453,10.947,-9.867,34.735
250591,-31.387,10.907,-9.907,34.673
250603,-31.320,10.880,-9.960,34.620
250614,-31.253,10.987,-10.080,34.628
250626,-31.253,10.947,-9.933,34.573
250638,-31.347,10.773,-9.787,34.561
250650,-31.333,10.947,-9.893,34.634
250661,-31.307,10.973,-10.027,34.656
250695,-31.387,10.827,-9.947,34.659
250707,-31.427,10.933,-9.933,34.725
250719,-31.253,10.987,-10.027,34.612
250731,-31.280,10.813,-9.867,34.536
250743,-31.400,10.733,-9.907,34.631
250754,-31.307,10.813,-9.880,34.564
250766,-31.307,10.933,-9.920,34.613
250778,-31.507,10.933,-9.960,34.805
250790,-31.333,10.827,-9.933,34.607
250801,-31.307,10.893,-9.947,34.608
250813,-31.387,10.880,-10.027,34.699
250825,-31.333,10.787,-9.840,34.568
250837,-31.413,10.787,-9.893,34.656
250849,-31.267,10.893,-9.920,34.564
250860,-31.480,11.013,-9.987,34.814
250894,-31.453,10.653,-10.000,34.681
250906,-31.333,10.973,-10.013,34.676
250918,-31.333,10.987,-9.973,34.669
250930,-31.387,10.933,-9.933,34.689
250941,-31.307,10.733,-9.893,34.543
250953,-31.320,10.867,-9.960,34.615
250965,-31.200,10.987,-9.960,34.545
250977,-31.467,10.947,-9.907,34.758
250988,-31.480,10.840,-9.947,34.748
251000,-31.360,10.947,-10.053,34.704
251012,-31.293,10.920,-9.853,34.578
251024,-31.173,10.747,-9.907,34.430
251036,-31.307,10.920,-9.947,34.616
251047,-31.240,10.907,-10.107,34.598
251059,-31.347,10.973,-9.987,34.681
251093,-31.333,10.827,-9.973,34.619
251105,-31.067,11.067,-10.053,34.477
251117,-31.387,10.893,-10.040,34.707
251128,-31.400,10.867,-9.947,34.684
251140,-31.267,10.773,-9.880,34.515
251152,-31.160,10.933,-9.933,34.484
251164,-31.427,10.893,-9.933,34.713
251176,-31.387,10.827,-9.947,34.659
251187,-31.400,10.893,-9.973,34.700
251199,-31.213,11.067,-9.893,34.563
251211,-31.360,10.973,-10.027,34.704
251223,-31.400,10.893,-9.853,34.666
251234,-31.427,10.920,-9.987,34.736
251246,-31.293,10.867,-10.013,34.607
251258,-31.293,10.960,-9.960,34.621
251292,-31.280,10.880,-10.027,34.603
251304,-31.360,11.053,-10.093,34.749
251316,-31.400,10.840,-9.987,34.687
251327,-31.387,10.813,-9.867,34.632
251339,-31.200,10.800,-9.960,34.486
251351,-31.413,11.000,-9.987,34.750
251363,-31.333,10.907,-9.960,34.640
251374,-31.507,10.893,-9.947,34.789
251386,-31.413,10.800,-10.027,34.698
251398,-31.320,10.907,-9.813,34.586
251410,-31.387,10.760,-10.040,34.666
251421,-31.267,10.827,-9.960,34.555
251433,-31.373,10.880,-10.080,34.703
251445,-31.267,10.987,-10.000,34.617
251457,-31.267,11.000,-9.933,34.602
251491,-31.293,10.933,-10.093,34.651
251503,-31.293,11.053,-9.987,34.658
251514,-31.427,10.893,-9.840,34.686
251526,-31.307,10.867,-9.920,34.592
251538,-31.253,10.800,-10.000,34.546
251550,-31.347,10.827,-9.827,34.589
251561,-31.427,10.813,-9.893,34.676
251573,-31.520,10.907,-9.947,34.805
251585,-31.333,10.840,-9.933,34.611
251597,-31.493,10.880,-9.933,34.769
251609,-31.347,10.827,-9.907,34.612
251620,-31.373,10.827,-10.040,34.674
251632,-31.307,10.867,-9.933,34.596
251644,-31.360,10.840,-10.027,34.663
251656,-31.400,10.880,-9.787,34.643
251690,-31.213,10.880,-9.947,34.519
251701,-31.440,11.027,-9.973,34.778
251713,-31.427,10.840,-9.893,34.685
251725,-31.307,10.760,-9.960,34.570
